	words	labels	times	sentence_id
155	się	B	 	78
156	spektakl	B	 	78
157	""""	B	 	78
158	powrót	B	 	78
159	pana	B	 	78
160	cogito	B	 	78
161	""""	B	 	78
162	w	B	 	78
163	wykonaniu	B	 	78
164	zbigniewa	B	 	78
165	zapasiewicza	,	 	78
166	olgi	B	 	78
167	sawickiej	B	 	78
168	i	B	 	78
169	akompaniatorki	-	 	78
170	katarzyny	B	 	78
171	nowakowskiej	.	 	78
172	w	B	 	78
173	ostatni	B	 	78
174	dzień	B	 	78
175	festiwalu	B	 	78
176	prezentowane	B	 	78
177	będą	B	 	78
178	nagrodzone	B	 	78
179	monodramy	.	 	78
180	podczas	B	 	78
181	fety	B	 	78
182	zorganizowana	B	 	78
183	będzie	B	 	78
184	także	B	 	78
185	wystawa	B	 	78
186	dotycząca	B	 	78
187	wcześniejszych	B	 	78
188	edycji	B	 	78
189	tej	B	 	78
190	imprezy	,	 	78
191	na	B	 	78
192	której	B	 	78
193	będzie	B	 	78
194	można	B	 	78
195	zobaczyć	B	 	78
196	zdjęcia	,	 	78
197	plakaty	B	 	78
198	czy	B	 	78
199	także	B	 	78
200	fragmenty	B	 	78
201	wypowiedzi	B	 	78
202	osób	B	 	78
203	uczestniczących	B	 	78
204	w	B	 	78
205	konkursach	B	 	78
206	oraz	B	 	78
207	jurorów	.	 	78
208	autorem	B	 	78
209	i	B	 	78
210	pomysłodawcą	B	 	78
211	fety	B	 	78
212	jest	B	 	78
213	była	B	 	78
214	aktorka	B	 	78
215	ośrodka	B	 	78
216	teatru	B	 	78
217	otwartego	B	 	78
218	kalambur	B	 	78
219	i	B	 	78
220	instruktorka	B	 	78
221	teatralna	,	 	78
222	elżbieta	B	 	78
223	lisowska	-	 	78
224	kopeć	B	 	78
225	do	B	 	78
226	21	B	 	78
227	marca	B	 	78
228	można	B	 	78
229	nadsyłać	B	 	78
230	zgłoszenia	B	 	78
231	regulaminy	B	 	78
232	i	B	 	78
233	deklaracje	B	 	78
234	są	B	 	78
235	do	B	 	78
236	pobrania	B	 	78
237	na	B	 	78
238	stronie	B	 	78
239	organizatora	.	 	78
0	od	B	 	79
1	25	B	 	79
2	stycznia	B	 	79
3	trwa	B	 	79
4	projekt	B	 	79
5	karawany	B	 	79
6	na	B	 	79
7	rzecz	B	 	79
8	praw	B	 	79
9	migrantów	,	 	79
10	organizowanej	B	 	79
11	przez	B	 	79
12	sieć	B	 	79
13	afrique	-	 	79
14	europe	B	 	79
15	interact	-	 	79
16	karawana	B	 	79
17	rozpoczęła	B	 	79
18	swoją	B	 	79
19	trasę	B	 	79
20	w	B	 	79
21	stolicy	B	 	79
22	mali	.	 	79
23	cztery	B	 	79
24	autobusy	B	 	79
25	z	B	 	79
26	około	B	 	79
27	200	B	 	79
28	pasażerami	B	 	79
29	udały	B	 	79
30	się	B	 	79
31	na	B	 	79
32	granicę	B	 	79
33	pomiędzy	B	 	79
34	mali	,	 	79
35	a	B	 	79
36	mauretanią	.	 	79
37	karawana	B	 	79
38	zatrzymała	B	 	79
39	się	B	 	79
40	w	B	 	79
41	miejscowości	B	 	79
42	nioro	,	 	79
43	położonej	B	 	79
44	blisko	B	 	79
45	granicy	,	 	79
46	nieopodal	B	 	79
47	sahary	.	 	79
48	odbyła	B	 	79
49	się	B	 	79
50	tam	B	 	79
51	procesja	B	 	79
52	pogrzebowa	,	 	79
53	w	B	 	79
54	której	B	 	79
55	uczestniczyło	B	 	79
56	około	B	 	79
57	250	B	 	79
58	osób	.	 	79
59	po	B	 	79
60	procesji	B	 	79
61	miały	B	 	79
62	miejsce	B	 	79
63	przemówienia	B	 	79
64	i	B	 	79
65	dyskusja	B	 	79
66	z	B	 	79
67	miejscową	B	 	79
68	ludnością	B	 	79
69	na	B	 	79
70	głównym	B	 	79
71	rynku	B	 	79
72	o	B	 	79
73	polityce	B	 	79
74	imigracyjnej	B	 	79
75	unii	B	 	79
76	europejskiej	,	 	79
77	oraz	B	 	79
78	działalności	B	 	79
79	agencji	B	 	79
80	frontex	B	 	79
81	na	B	 	79
82	morzach	.	 	79
83	w	B	 	79
84	miasteczku	B	 	79
85	nigdy	B	 	79
86	wcześniej	B	 	79
87	nie	B	 	79
88	odbyła	B	 	79
89	się	B	 	79
90	podobna	B	 	79
91	impreza	.	 	79
92	widok	B	 	79
93	mieszanego	B	 	79
94	tłumu	B	 	79
95	europejczyków	B	 	79
96	i	B	 	79
97	afrykanów	B	 	79
98	w	B	 	79
99	pomarańczowych	B	 	79
100	kamizelkach	B	 	79
101	karawany	B	 	79
102	i	B	 	79
103	10	B	 	79
104	metrowym	B	 	79
105	bannerem	B	 	79
106	z	B	 	79
107	nazwiskami	B	 	79
108	14600	B	 	79
109	ofiar	B	 	79
110	reżimu	B	 	79
111	granicznego	B	 	79
112	unii	B	 	79
113	europejskiej	B	 	79
114	był	B	 	79
115	dla	B	 	79
116	nich	B	 	79
117	niesłychanym	B	 	79
118	zdarzeniem	.	 	79
119	następnie	,	 	79
120	karawana	B	 	79
121	udała	B	 	79
122	się	B	 	79
123	na	B	 	79
124	przejście	B	 	79
125	graniczne	,	 	79
126	gdzie	B	 	79
127	widniał	B	 	79
128	napis	B	 	79
129	""""	B	 	79
130	nielegalna	B	 	79
131	imigracja	-	 	79
132	niebezpieczeństwo	B	 	79
133	dla	B	 	79
134	ludności	B	 	79
135	""""	,	 	79
136	umieszczony	B	 	79
137	przez	B	 	79
138	agendę	B	 	79
139	unii	B	 	79
140	europejskiej	.	 	79
141	na	B	 	79
142	tej	B	 	79
143	granicy	,	 	79
144	mauretańska	B	 	79
145	policja	B	 	79
146	wydala	B	 	79
147	imigrantów	,	 	79
148	którzy	B	 	79
149	zostali	B	 	79
150	deportowani	B	 	79
151	z	B	 	79
152	hiszpanii	B	 	79
153	lub	B	 	79
154	złapani	B	 	79
155	przez	B	 	79
156	frontex	.	 	79
157	działacze	B	 	79
158	podróżujący	B	 	79
159	z	B	 	79
160	karawaną	B	 	79
161	zorganizowali	B	 	79
162	zaimprowizowany	B	 	79
163	protest	B	 	79
164	na	B	 	79
165	granicy	B	 	79
166	i	B	 	79
167	zostawili	B	 	79
168	po	B	 	79
169	sobie	B	 	79
170	plakaty	B	 	79
171	i	B	 	79
172	wlepki	B	 	79
173	przeciw	B	 	79
174	frontexowi	.	 	79
175	napis	B	 	79
176	o	B	 	79
177	rzekomych	B	 	79
178	zagrożeniach	B	 	79
179	nielegalnej	B	 	79
180	imigracji	B	 	79
181	został	B	 	79
182	zniszczony	.	 	79
183	kolejnym	B	 	79
184	przystankiem	B	 	79
185	było	B	 	79
186	bamako	,	 	79
187	gdzie	B	 	79
188	odbyła	B	 	79
189	się	B	 	79
190	demonstracja	B	 	79
191	licząca	B	 	79
192	400	B	 	79
193	osób	.	 	79
194	afrique	-	 	79
195	europe	B	 	79
196	interact	-	 	79
197	jest	B	 	79
198	międzynarodową	B	 	79
199	siecią	B	 	79
200	organizacji	,	 	79
201	która	B	 	79
202	powstała	B	 	79
203	w	B	 	79
204	październiku	B	 	79
205	2009	B	 	79
206	r	.	 	79
207	członkowie	B	 	79
208	sieci	B	 	79
209	to	B	 	79
210	aktywiści	B	 	79
211	z	B	 	79
212	mali	,	 	79
213	niemiec	,	 	79
214	austrii	B	 	79
215	i	B	 	79
216	holandii	.	 	79
217	w	B	 	79
218	sieci	B	 	79
219	uczestniczy	B	 	79
220	około	B	 	79
221	15	B	 	79
222	grup	B	 	79
223	z	B	 	79
224	mali	,	 	79
225	które	B	 	79
226	zajmują	B	 	79
227	się	B	 	79
228	głównie	B	 	79
229	pomocą	B	 	79
230	deportowanym	.	 	79
231	oprócz	B	 	79
232	doraźnej	B	 	79
233	pomocy	,	 	79
234	wiele	B	 	79
235	grup	B	 	79
236	walczy	B	 	79
237	przeciw	B	 	79
238	reżimowi	B	 	79
239	granicznemu	B	 	79
240	unii	B	 	79
241	europejskiej	B	 	79
242	i	B	 	79
243	stara	B	 	79
244	się	B	 	79
245	promować	B	 	79
246	autonomiczne	B	 	79
247	alternatywy	B	 	79
248	w	B	 	79
249	afryce	,	 	79
250	m	.	 	79
251	in	.	 	79
252	rolnictwo	B	 	79
253	ekologiczne	.	 	79
0	ani	B	 	80
1	słowa	B	 	80
2	o	B	 	80
3	zachowaniach	B	 	80
4	agresywnych	B	 	80
5	kiedy	B	 	80
6	poziom	B	 	80
7	nikotyny	B	 	80
8	spada	.	 	80
9	a	B	 	80
10	potrafią	B	 	80
11	one	B	 	80
12	być	B	 	80
13	skrajne	.	 	80
14	znam	B	 	80
15	również	B	 	80
16	sytuacje	B	 	80
17	kiedy	B	 	80
18	już	B	 	80
19	żadna	B	 	80
20	ilość	B	 	80
21	nikotyny	B	 	80
22	nie	B	 	80
23	uspokoi	B	 	80
24	palacza	B	 	80
25	i	B	 	80
26	stan	B	 	80
27	agresji	B	 	80
28	jest	B	 	80
29	permanentny	.	 	80
30	czemu	B	 	80
31	wikipedia	B	 	80
32	pisze	B	 	80
33	o	B	 	80
34	zawałach	B	 	80
35	serca	,	 	80
36	raku	B	 	80
37	płuc	B	 	80
38	i	B	 	80
39	powiela	B	 	80
40	mit	B	 	80
41	że	B	 	80
42	człowiek	B	 	80
43	palący	B	 	80
44	jest	B	 	80
45	""""	B	 	80
46	do	B	 	80
47	rany	B	 	80
48	przyłóż	B	 	80
49	""""	?	 	80
50	to	B	 	80
51	przecież	B	 	80
52	straszne	B	 	80
53	kłamstwo	,	 	80
54	""""	B	 	80
55	normalne	B	 	80
56	""""	B	 	80
57	zachowanie	B	 	80
58	palacza	B	 	80
59	jest	B	 	80
60	tylko	B	 	80
61	do	B	 	80
62	czasu	,	 	80
63	kiedy	B	 	80
64	nie	B	 	80
65	może	B	 	80
66	sobie	B	 	80
67	zapalić	B	 	80
68	dłużej	B	 	80
69	niż	B	 	80
70	""""	B	 	80
71	wytrzyma	B	 	80
72	""""	B	 	80
73	to	B	 	80
74	jego	B	 	80
75	stan	B	 	80
76	to	B	 	80
77	coś	B	 	80
78	więcej	B	 	80
79	niż	B	 	80
80	""""	B	 	80
81	rozdrażnienie	B	 	80
82	""""	.	 	80
83	to	B	 	80
84	już	B	 	80
85	jest	B	 	80
86	agresja	B	 	80
87	skierowana	B	 	80
88	na	B	 	80
89	innych	B	 	80
90	ludzi	B	 	80
91	w	B	 	80
92	pobliżu	.	 	80
93	i	B	 	80
94	jest	B	 	80
95	tylko	B	 	80
96	kwestią	B	 	80
97	czasu	B	 	80
98	by	B	 	80
99	by	B	 	80
100	ta	B	 	80
101	agresja	B	 	80
102	stała	B	 	80
103	się	B	 	80
104	duża	B	 	80
105	i	B	 	80
106	konkretna	B	 	80
107	w	B	 	80
108	skutkach	B	 	80
109	i	B	 	80
110	w	B	 	80
111	działaniu	B	 	80
112	palacza	.	 	80
113	dlaczego	B	 	80
114	wikipedia	B	 	80
115	powiela	B	 	80
116	mit	B	 	80
117	przypisujący	B	 	80
118	tego	B	 	80
119	typu	B	 	80
120	działanie	B	 	80
121	jedynie	B	 	80
122	alkoholowi	?	 	80
123	dane	B	 	80
124	statystyczne	B	 	80
125	na	B	 	80
126	czym	B	 	80
127	się	B	 	80
128	opierają	?	 	80
129	czy	B	 	80
130	dane	B	 	80
131	statystyczne	B	 	80
132	opierają	B	 	80
133	się	B	 	80
134	tylko	B	 	80
135	na	B	 	80
136	sondażach	?	 	80
137	znam	B	 	80
138	osoby	B	 	80
139	które	B	 	80
140	nazywają	B	 	80
141	się	B	 	80
142	niepalącymi	B	 	80
143	a	B	 	80
144	w	B	 	80
145	domu	B	 	80
146	muszą	B	 	80
147	się	B	 	80
148	zaciągnąć	B	 	80
149	chociaż	B	 	80
150	jednym	B	 	80
151	dymkiem	B	 	80
152	chociaż	B	 	80
153	raz	B	 	80
154	na	B	 	80
155	godzinę	B	 	80
156	w	B	 	80
157	łazience	.	 	80
158	osoby	B	 	80
159	które	B	 	80
160	po	B	 	80
161	przebudzeniu	B	 	80
162	natychmiast	B	 	80
163	muszą	B	 	80
164	sobie	B	 	80
165	zapalić	B	 	80
166	też	B	 	80
167	często	B	 	80
168	nazywają	B	 	80
169	się	B	 	80
170	niepalącymi	B	 	80
171	kiedy	B	 	80
172	takiej	B	 	80
173	odpowiedzi	B	 	80
174	oczekuje	B	 	80
175	od	B	 	80
176	nich	B	 	80
177	otoczenie	.	 	80
178	czy	B	 	80
179	np	B	 	80
180	w	B	 	80
181	polsce	B	 	80
182	ktokolwiek	B	 	80
183	prowadził	B	 	80
184	badania	B	 	80
185	oparte	B	 	80
186	nie	B	 	80
187	na	B	 	80
188	sondażach	B	 	80
189	a	B	 	80
190	np	B	 	80
191	na	B	 	80
192	wynikach	B	 	80
193	testów	B	 	80
194	krwi	B	 	80
195	w	B	 	80
196	przychodniach	?	 	80
197	ludzie	B	 	80
198	robią	B	 	80
199	testy	B	 	80
200	krwi	B	 	80
201	przy	B	 	80
202	różnych	B	 	80
203	okazjach	B	 	80
204	i	B	 	80
205	takie	B	 	80
206	dane	B	 	80
207	byłyby	B	 	80
208	o	B	 	80
209	wiele	B	 	80
210	bardziej	B	 	80
211	wiarygodne	.	 	80
0	link	B	 	81
1	do	B	 	81
2	""""	B	 	81
3	archiwalna	B	 	81
4	strona	B	 	81
5	wp	.	 	81
6	pl	B	 	81
7	z	B	 	81
8	12	B	 	81
9	lutego	B	 	81
10	1998	B	 	81
11	roku	B	 	81
12	""""	B	 	81
13	nie	B	 	81
14	dzial	B	 	81
15	w	B	 	81
16	chwili	B	 	81
17	testowania	-	 	81
18	dostep	:	 	81
19	2006	-	 	81
20	05	B	 	81
21	31	-	 	81
22	teraz	B	 	81
23	dziala	.	 	81
24	herr	B	 	81
25	kriss	B	 	81
26	uzasadnienie	B	 	81
27	pov	B	 	81
28	nie	B	 	81
29	jestem	B	 	81
30	pewien	B	 	81
31	czy	B	 	81
32	jest	B	 	81
33	sens	B	 	81
34	linkować	B	 	81
35	do	B	 	81
36	wszystkich	B	 	81
37	większych	B	 	81
38	serwisów	.	 	81
39	i	B	 	81
40	imho	B	 	81
41	artykuł	B	 	81
42	jest	B	 	81
43	odrobinę	B	 	81
44	nieneutralny)	.	 	81
45	ma	B	 	81
46	ktoś	B	 	81
47	jakieś	B	 	81
48	pomysły	B	 	81
49	na	B	 	81
50	poprawę	B	 	81
51	stanu	B	 	81
52	rzeczy	?	 	81
53	migatu	B	 	81
54	bogdanowicz	B	 	81
55	co	B	 	81
56	w	B	 	81
57	sprawie	B	 	81
58	bogdanowicz	,	 	81
59	akóty	B	 	81
60	rości	B	 	81
61	sobie	B	 	81
62	prawo	B	 	81
63	do	B	 	81
64	nazwy	B	 	81
65	wp	?	 	81
66	prozaiczny	B	 	81
67	miejsce	B	 	81
68	utworzenia	B	 	81
69	stworzyli	B	 	81
70	go	B	 	81
71	na	B	 	81
72	politechnice	B	 	81
73	gdańskiej	B	 	81
74	w	B	 	81
75	gdańsku	B	 	81
76	leszek	B	 	81
77	bogdanowicz	,	 	81
78	marek	B	 	81
79	borzestowski	B	 	81
80	i	B	 	81
81	jacek	B	 	81
82	kawalec	,	 	81
83	którzy	B	 	81
84	poznali	B	 	81
85	się	B	 	81
86	za	B	 	81
87	pośrednictwem	B	 	81
88	internetu	.	 	81
89	więc	B	 	81
90	poznali	B	 	81
91	się	B	 	81
92	w	B	 	81
93	internecie	B	 	81
94	czy	B	 	81
95	na	B	 	81
96	politechnice	?	 	81
97	chyba	B	 	81
98	że	B	 	81
99	serwis	B	 	81
100	był	B	 	81
101	umieszczony	B	 	81
102	na	B	 	81
103	uczelnianych	B	 	81
104	serwerach	,	 	81
105	ale	B	 	81
106	twórcy	B	 	81
107	poznali	B	 	81
108	się	B	 	81
109	poza	B	 	81
110	szkołą	.	 	81
111	83	B	 	81
112	31	B	 	81
113	191	B	 	81
114	64	B	 	81
115	wątpliwości	B	 	81
116	jakoś	B	 	81
117	mało	B	 	81
118	obiektywny	B	 	81
119	wydaje	B	 	81
120	mi	B	 	81
121	się	B	 	81
122	ten	B	 	81
123	artykuł	.	 	81
124	bardziej	B	 	81
125	wygląda	B	 	81
126	to	B	 	81
127	na	B	 	81
128	reklamę	.	 	81
129	wszystko	B	 	81
130	jest	B	 	81
131	""""	B	 	81
132	innowacyjne	B	 	81
133	""""	B	 	81
134	itd	.	 	81
135	no	B	 	81
136	i	B	 	81
137	nie	B	 	81
138	ma	B	 	81
139	ani	B	 	81
140	słowa	B	 	81
141	o	B	 	81
142	tym	,	 	81
143	kto	B	 	81
144	jest	B	 	81
145	właścicielem	B	 	81
146	wp	B	 	81
147	i	B	 	81
148	od	B	 	81
149	kiedy	,	 	81
150	jedynie	B	 	81
151	na	B	 	81
152	dole	B	 	81
153	w	B	 	81
154	odnośnikach	B	 	81
155	jest	B	 	81
156	grupa	B	 	81
157	tp	.	 	81
158	no	B	 	81
159	i	B	 	81
160	nikt	B	 	81
161	nie	B	 	81
162	napisał	B	 	81
163	ze	B	 	81
164	w	B	 	81
165	ostatnich	B	 	81
166	latach	B	 	81
167	wp	B	 	81
168	zamieniła	B	 	81
169	się	B	 	81
170	w	B	 	81
171	e	-	 	81
172	brukowiec	B	 	81
173	z	B	 	81
174	toaletowymi	B	 	81
175	artykułami	.	 	81
176	zgoda	B	 	81
177	co	B	 	81
178	do	B	 	81
179	zawartych	B	 	81
180	informacji	,	 	81
181	pod	B	 	81
182	linkiem	B	 	81
183	dodatkowe	B	 	81
184	wiadomości	:	 	81
185	grupa	B	 	81
186	wirtualna	B	 	81
187	polska	;	 	81
188	udział	:	 	81
189	68	B	 	81
190	%	B	 	81
191	akcji	B	 	81
192	posiada	B	 	81
193	fundusz	B	 	81
194	innova	B	 	81
195	capital	-	 	81
196	innova	B	 	81
197	capital	B	 	81
198	jest	B	 	81
199	częścią	B	 	81
200	global	B	 	81
201	pe	B	 	81
202	alliance	.	 	81
203	aktualnie	-	 	81
204	data	B	 	81
205	wyjścia	B	 	81
206	2016r	.	 	81
0	skąd	B	 	82
1	informacja	,	 	82
2	że	B	 	82
3	krzyż	B	 	82
4	i	B	 	82
5	tablica	B	 	82
6	były	B	 	82
7	umieszczone	B	 	82
8	nielegalnie	?	 	82
9	czy	B	 	82
10	autor	B	 	82
11	edycji	B	 	82
12	mógłby	B	 	82
13	podać	B	 	82
14	źródło	?	 	82
15	czy	B	 	82
16	liczy	B	 	82
17	się	B	 	82
18	dodanie	,	 	82
19	jeśli	B	 	82
20	dodał	B	 	82
21	nieautor	?	 	82
22	piastu	B	 	82
23	βy	B	 	82
24	język	B	 	82
25	giętki	.	 	82
26	hallo	B	 	82
27	piast	,	 	82
28	nie	B	 	82
29	odpowiedziales	B	 	82
30	na	B	 	82
31	pytanie	-	 	82
32	skad	B	 	82
33	wiadomo	,	 	82
34	ze	B	 	82
35	nielegalnie	?	 	82
36	podales	B	 	82
37	tylko	B	 	82
38	informacje	B	 	82
39	z	B	 	82
40	prasy	B	 	82
41	prorzadowej	.	 	82
42	nie	B	 	82
43	wiesz	B	 	82
44	czy	B	 	82
45	leganlnie	B	 	82
46	czy	B	 	82
47	tez	B	 	82
48	nielegalnie	-	 	82
49	a	B	 	82
50	wiec	B	 	82
51	nie	B	 	82
52	ruszaj	B	 	82
53	tematu	-	 	82
54	wszedzie	B	 	82
55	te	B	 	82
56	przemadrzale	B	 	82
57	lemingi	,	 	82
58	co	B	 	82
59	za	B	 	82
60	kraj	!	 	82
61	podałem	B	 	82
62	źródło	,	 	82
63	tego	B	 	82
64	wymagają	B	 	82
65	zasady	B	 	82
66	wikipedii	,	 	82
67	i	B	 	82
68	stało	B	 	82
69	im	B	 	82
70	się	B	 	82
71	zadość	.	 	82
72	jeśli	B	 	82
73	masz	B	 	82
74	możliwość	B	 	82
75	podania	B	 	82
76	źródła	,	 	82
77	które	B	 	82
78	wskazuje	B	 	82
79	na	B	 	82
80	legalność	B	 	82
81	umieszczenia	B	 	82
82	tablicy	-	 	82
83	podaj	B	 	82
84	je	.	 	82
85	wikipedia	B	 	82
86	stara	B	 	82
87	się	B	 	82
88	być	B	 	82
89	neutralna	,	 	82
90	jeśli	B	 	82
91	informacje	B	 	82
92	są	B	 	82
93	sprzeczne	,	 	82
94	podajemy	B	 	82
95	wszelkie	B	 	82
96	dostępne	B	 	82
97	w	B	 	82
98	źródłach	B	 	82
99	wersje	.	 	82
100	pozdrawiam	B	 	82
101	piastu	B	 	82
102	βy	B	 	82
103	język	B	 	82
104	giętki	.	 	82
105	to	B	 	82
106	podaj	B	 	82
107	i	B	 	82
108	przerob	B	 	82
109	zyciorys	B	 	82
110	stalina	B	 	82
111	i	B	 	82
112	lenina	,	 	82
113	mozesz	B	 	82
114	dolozyc	B	 	82
115	marksa	,	 	82
116	bieruta	B	 	82
117	wedlug	B	 	82
118	komsomolskiej	B	 	82
119	prawdy	B	 	82
120	i	B	 	82
121	trybuny	B	 	82
122	ludu	-	 	82
123	tez	B	 	82
124	sa	B	 	82
125	zrodla	,	 	82
126	a	B	 	82
127	wiec	B	 	82
128	wlacz	B	 	82
129	najpierw	B	 	82
130	troche	B	 	82
131	rozumu	.	 	82
132	rozum	B	 	82
133	on	B	 	82
134	tpn	B	 	82
135	pozwala	B	 	82
136	postawić	B	 	82
137	tablice	-	 	82
138	stoją	B	 	82
139	legalnie	.	 	82
140	tpn	B	 	82
141	zdejmuje	B	 	82
142	tablice	,	 	82
143	bo	B	 	82
144	są	B	 	82
145	nielegalne	.	 	82
146	tak	,	 	82
147	to	B	 	82
148	się	B	 	82
149	kupy	B	 	82
150	trzyma	.	 	82
151	tylko	B	 	82
152	kupy	.	 	82
153	rozum	B	 	82
154	off	.	 	82
155	proszę	,	 	82
156	podaj	B	 	82
157	źródło	,	 	82
158	które	B	 	82
159	przeczy	B	 	82
160	temu	B	 	82
161	zdaniu	B	 	82
162	w	B	 	82
163	jego	B	 	82
164	obecnym	B	 	82
165	kształcie	,	 	82
166	a	B	 	82
167	nie	B	 	82
168	zajmuj	B	 	82
169	się	B	 	82
170	moim	B	 	82
171	rozumem	.	 	82
172	dziękuję	.	 	82
173	piastu	B	 	82
174	βy	B	 	82
175	język	B	 	82
176	giętki	.	 	82
0	w	B	 	83
1	obliczu	B	 	83
2	coraz	B	 	83
3	bardziej	B	 	83
4	realnych	B	 	83
5	przedterminowych	B	 	83
6	wyborów	,	 	83
7	słabsze	B	 	83
8	partie	B	 	83
9	muszą	B	 	83
10	szukać	B	 	83
11	rozwiązania	,	 	83
12	by	B	 	83
13	uniknąć	B	 	83
14	eliminacji	B	 	83
15	z	B	 	83
16	przyszłego	B	 	83
17	parlamentu	-	 	83
18	powiedział	B	 	83
19	szef	B	 	83
20	platformy	B	 	83
21	obywatelskiej	,	 	83
22	donald	B	 	83
23	tusk	.	 	83
24	wszyscy	B	 	83
25	są	B	 	83
26	już	B	 	83
27	prawie	B	 	83
28	pewni	,	 	83
29	że	B	 	83
30	będą	B	 	83
31	wcześniejsze	B	 	83
32	wybory	,	 	83
33	że	B	 	83
34	pis	B	 	83
35	się	B	 	83
36	jednak	B	 	83
37	zdecydował	B	 	83
38	na	B	 	83
39	wcześniejsze	B	 	83
40	wybory	.	 	83
41	nawet	B	 	83
42	jest	B	 	83
43	data	,	 	83
44	taka	B	 	83
45	dość	B	 	83
46	twarda	;	 	83
47	26	B	 	83
48	marca	B	 	83
49	staje	B	 	83
50	się	B	 	83
51	coraz	B	 	83
52	bardziej	B	 	83
53	realnym	B	 	83
54	dniem	B	 	83
55	wcześniejszych	B	 	83
56	wyborów	-	 	83
57	powiedział	B	 	83
58	tusk	.	 	83
59	słabsze	B	 	83
60	partie	B	 	83
61	nie	B	 	83
62	mają	B	 	83
63	wyjścia	,	 	83
64	muszą	B	 	83
65	sobie	B	 	83
66	samym	B	 	83
67	coś	B	 	83
68	zaproponować	,	 	83
69	by	B	 	83
70	uniknąć	B	 	83
71	eliminacji	B	 	83
72	z	B	 	83
73	przyszłego	B	 	83
74	sejmu	-	 	83
75	dodał	.	 	83
76	tusk	B	 	83
77	powiedział	,	 	83
78	że	B	 	83
79	nie	B	 	83
80	sądzi	,	 	83
81	aby	B	 	83
82	tego	B	 	83
83	typu	B	 	83
84	bloki	,	 	83
85	narady	B	 	83
86	czy	B	 	83
87	pohukiwania	,	 	83
88	jak	B	 	83
89	ogłoszone	B	 	83
90	w	B	 	83
91	czwartek	B	 	83
92	porozumienie	B	 	83
93	samoobrony	B	 	83
94	i	B	 	83
95	ligi	B	 	83
96	polskich	B	 	83
97	rodzin	B	 	83
98	na	B	 	83
99	wypadek	B	 	83
100	przyspieszonych	B	 	83
101	wyborów	,	 	83
102	wpłynęły	B	 	83
103	na	B	 	83
104	zamianę	B	 	83
105	decyzji	B	 	83
106	szefa	B	 	83
107	pis	,	 	83
108	jarosława	B	 	83
109	kaczyńskiego	.	 	83
110	to	B	 	83
111	zła	B	 	83
112	decyzja	,	 	83
113	ale	B	 	83
114	chyba	B	 	83
115	liderzy	B	 	83
116	pis	B	 	83
117	są	B	 	83
118	uparci	B	 	83
119	i	B	 	83
120	przekonani	,	 	83
121	że	B	 	83
122	te	B	 	83
123	wybory	B	 	83
124	mają	B	 	83
125	się	B	 	83
126	odbyć	-	 	83
127	oświadczył	B	 	83
128	szef	B	 	83
129	po	.	 	83
130	według	B	 	83
131	tuska	,	 	83
132	jeśli	B	 	83
133	dojdzie	B	 	83
134	do	B	 	83
135	wcześniejszych	B	 	83
136	wyborów	,	 	83
137	to	B	 	83
138	wszystko	B	 	83
139	na	B	 	83
140	to	B	 	83
141	wskazuje	,	 	83
142	iż	B	 	83
143	będzie	B	 	83
144	to	B	 	83
145	batalia	B	 	83
146	między	B	 	83
147	pis	B	 	83
148	a	B	 	83
149	po	.	 	83
150	nie	B	 	83
151	sądzę	,	 	83
152	żeby	B	 	83
153	takie	B	 	83
154	manewry	B	 	83
155	niby	B	 	83
156	zjednoczeniowe	,	 	83
157	zblokowanie	B	 	83
158	różnych	B	 	83
159	partii	,	 	83
160	zmieniły	B	 	83
161	w	B	 	83
162	sposób	B	 	83
163	zasadniczy	B	 	83
164	tę	B	 	83
165	dynamikę	-	 	83
166	ocenił	B	 	83
167	szef	B	 	83
168	po	.	 	83
0	ministerstwo	B	 	84
1	spraw	B	 	84
2	wewnętrznych	B	 	84
3	i	B	 	84
4	administracji	B	 	84
5	przygotowało	B	 	84
6	specjalny	B	 	84
7	raport	B	 	84
8	dotyczący	B	 	84
9	strefy	B	 	84
10	schengen	.	 	84
11	wynika	B	 	84
12	z	B	 	84
13	niego	,	 	84
14	że	B	 	84
15	skuteczność	B	 	84
16	ochrony	B	 	84
17	granicy	B	 	84
18	państwowej	B	 	84
19	po	B	 	84
20	wstąpieniu	B	 	84
21	polski	B	 	84
22	do	B	 	84
23	strefy	B	 	84
24	schengen	B	 	84
25	wzrosła	B	 	84
26	o	B	 	84
27	połowę	.	 	84
28	dokument	B	 	84
29	ten	B	 	84
30	powstał	B	 	84
31	w	B	 	84
32	związku	B	 	84
33	z	B	 	84
34	przypadającą	B	 	84
35	21	B	 	84
36	grudnia	B	 	84
37	rocznicą	B	 	84
38	wstąpienia	B	 	84
39	naszego	B	 	84
40	kraju	B	 	84
41	do	B	 	84
42	tej	B	 	84
43	strefy	.	 	84
44	dzięki	B	 	84
45	przyłączeniu	B	 	84
46	się	B	 	84
47	polski	B	 	84
48	do	B	 	84
49	strefy	B	 	84
50	schengen	B	 	84
51	ok	.	 	84
52	600	B	 	84
53	osób	B	 	84
54	poszukiwanych	B	 	84
55	przez	B	 	84
56	polską	B	 	84
57	policję	B	 	84
58	ujęto	B	 	84
59	za	B	 	84
60	granicą	,	 	84
61	a	B	 	84
62	na	B	 	84
63	terenie	B	 	84
64	naszego	B	 	84
