	words	labels	times	sentence_id
23	kancelarii	B	 	347
24	premiera	,	 	347
25	a	B	 	347
26	ich	B	 	347
27	koleżanki	,	 	347
28	po	B	 	347
29	porannej	B	 	347
30	akcji	B	 	347
31	policji	,	 	347
32	nie	B	 	347
33	zaprzestały	B	 	347
34	protestu	B	 	347
35	i	B	 	347
36	kontynuują	B	 	347
37	go	B	 	347
38	na	B	 	347
39	chodniku	B	 	347
40	przed	B	 	347
41	kancelarią	B	 	347
42	premiera	.	 	347
43	""""	B	 	347
44	kobiety	B	 	347
45	mogą	B	 	347
46	wyjść	,	 	347
47	kiedy	B	 	347
48	zechcą	B	 	347
49	""""	-	 	347
50	zapewniają	B	 	347
51	przedstawiciele	B	 	347
52	rządu	.	 	347
53	""""	B	 	347
54	jednego	B	 	347
55	tylko	B	 	347
56	nie	B	 	347
57	chcą	-	 	347
58	rozmawiać	B	 	347
59	""""	-	 	347
60	twierdzi	B	 	347
61	wiceminister	B	 	347
62	zdrowia	B	 	347
63	bolesław	B	 	347
64	piecha	.	 	347
65	""""	B	 	347
66	okupacja	B	 	347
67	budynków	B	 	347
68	użyteczności	B	 	347
69	publicznej	B	 	347
70	jest	B	 	347
71	łamaniem	B	 	347
72	prawa	.	 	347
73	protestujący	B	 	347
74	zostali	B	 	347
75	o	B	 	347
76	tym	B	 	347
77	poinformowani	B	 	347
78	""""	-	 	347
79	powiedział	B	 	347
80	wiceminister	B	 	347
81	po	B	 	347
82	spotkaniu	.	 	347
83	piecha	B	 	347
84	dodał	,	 	347
85	że	B	 	347
86	przedmiotem	B	 	347
87	rozmów	B	 	347
88	z	B	 	347
89	pielęgniarkami	B	 	347
90	obecnie	B	 	347
91	jest	B	 	347
92	tylko	B	 	347
93	przerwanie	B	 	347
94	okupacji	B	 	347
95	budynku	.	 	347
96	z	B	 	347
97	pielęgniarkami	B	 	347
98	solidaryzują	B	 	347
99	się	:	 	347
100	związek	B	 	347
101	nauczycielstwa	B	 	347
102	polskiego	,	 	347
103	związek	B	 	347
104	zawodowy	B	 	347
105	górników	B	 	347
106	ale	B	 	347
107	także	B	 	347
108	andrzej	B	 	347
109	lepper	.	 	347
110	minister	B	 	347
111	zapowiedział	,	 	347
112	że	B	 	347
113	chce	B	 	347
114	w	B	 	347
115	sprawie	B	 	347
116	porannej	B	 	347
117	akcji	B	 	347
118	policji	B	 	347
119	w	B	 	347
120	trybie	B	 	347
121	pilnym	B	 	347
122	spotkać	B	 	347
123	się	B	 	347
124	z	B	 	347
125	premierem	.	 	347
126	wicepremier	B	 	347
127	skrytykował	B	 	347
128	użycie	B	 	347
129	siły	B	 	347
130	""""	B	 	347
131	w	B	 	347
132	stosunku	B	 	347
133	do	B	 	347
134	osób	B	 	347
135	protestujących	B	 	347
136	w	B	 	347
137	słusznej	B	 	347
138	sprawie	B	 	347
139	""""	B	 	347
140	i	B	 	347
141	zapewnił	B	 	347
142	że	B	 	347
143	samoobrona	B	 	347
144	odcina	B	 	347
145	się	B	 	347
146	od	B	 	347
147	tych	B	 	347
148	działań	.	 	347
149	lepper	B	 	347
150	przyznał	B	 	347
151	jednak	,	 	347
152	że	B	 	347
153	potępia	B	 	347
154	też	B	 	347
155	wczorajszą	B	 	347
156	odmowę	B	 	347
157	pielęgniarek	B	 	347
158	spotkania	B	 	347
159	z	B	 	347
160	premierem	.	 	347
161	""""	B	 	347
162	powinna	B	 	347
163	tam	B	 	347
164	pojechać	B	 	347
165	chociaż	B	 	347
166	jedna	B	 	347
167	reprezentantka	B	 	347
168	""""	-	 	347
169	powiedział	.	 	347
170	z	B	 	347
171	pomocą	B	 	347
172	jadą	B	 	347
173	również	B	 	347
174	ze	B	 	347
175	śląska	B	 	347
176	związkowcy	B	 	347
177	sierpnia	B	 	347
178	80	B	 	347
179	górnicy	B	 	347
180	mówią	,	 	347
181	iż	B	 	347
182	są	B	 	347
183	zbulwersowani	B	 	347
184	sytuacją	-	 	347
185	jadą	B	 	347
186	zatem	B	 	347
187	do	B	 	347
188	stolicy	B	 	347
189	wesprzeć	B	 	347
190	pielęgniarki	.	 	347
191	jak	B	 	347
192	podało	B	 	347
193	radio	B	 	347
194	tok	B	 	347
195	fm	,	 	347
196	spodziewać	B	 	347
197	się	B	 	347
198	można	B	 	347
199	wizyty	B	 	347
200	co	B	 	347
201	najmniej	B	 	347
202	trzech	B	 	347
203	autokarów	B	 	347
204	z	B	 	347
205	górnikami	B	 	347
206	ze	B	 	347
207	śląska	B	 	347
208	równocześnie	B	 	347
209	do	B	 	347
210	warszawy	B	 	347
211	jadą	B	 	347
212	pielęgniarki	B	 	347
213	i	B	 	347
214	lekarze	B	 	347
215	z	B	 	347
216	różnych	B	 	347
217	części	B	 	347
218	kraju	.	 	347
219	pomoc	B	 	347
220	zapowiadają	B	 	347
221	też	B	 	347
222	organizacje	B	 	347
223	lewicowe	,	 	347
224	zarówno	B	 	347
225	polskie	,	 	347
226	jak	B	 	347
227	i	B	 	347
228	europejskie	,	 	347
229	m	.	 	347
230	in	.	 	347
231	nordycka	B	 	347
232	zielona	B	 	347
233	lewica	.	 	347
0	elektrownia	B	 	348
1	fukushima	B	 	348
2	daini	,	 	348
3	tzw	.	 	348
4	fukushima	B	 	348
5	ii	,	 	348
6	została	B	 	348
7	bezpiecznie	B	 	348
8	wyłączona	.	 	348
9	do	B	 	348
10	temperatury	B	 	348
11	poniżej	B	 	348
12	100oc	B	 	348
13	nie	B	 	348
14	został	B	 	348
15	schłodzony	B	 	348
16	jeszcze	B	 	348
17	reaktor	B	 	348
18	nr	B	 	348
19	4	B	 	348
20	oznacza	B	 	348
21	to	,	 	348
22	że	B	 	348
23	wkrótce	B	 	348
24	anulowana	B	 	348
25	zostanie	B	 	348
26	strefa	B	 	348
27	ewakuacji	B	 	348
28	w	B	 	348
29	promieniu	B	 	348
30	10	B	 	348
31	km	B	 	348
32	od	B	 	348
33	elektrowni	.	 	348
34	w	B	 	348
35	przeciwieństwie	B	 	348
36	do	B	 	348
37	elektrowni	B	 	348
38	fukushima	B	 	348
39	i	,	 	348
40	której	B	 	348
41	trzy	B	 	348
42	bloki	B	 	348
43	utraciły	B	 	348
44	zdolność	B	 	348
45	podstawowego	B	 	348
46	i	B	 	348
47	awaryjnego	B	 	348
48	chłodzenia	B	 	348
49	swoich	B	 	348
50	reaktorów	,	 	348
51	cztery	B	 	348
52	reaktory	B	 	348
53	fukushima	B	 	348
54	daini	B	 	348
55	udało	B	 	348
56	się	B	 	348
57	sprowadzić	B	 	348
58	do	B	 	348
59	stanu	B	 	348
60	zimnego	,	 	348
61	tj	.	 	348
62	temperatura	B	 	348
63	wody	B	 	348
64	je	B	 	348
65	chłodzące	B	 	348
66	ma	B	 	348
67	mniej	B	 	348
68	niż	B	 	348
69	100oc	.	 	348
70	jedynie	B	 	348
71	reaktor	B	 	348
72	nr	B	 	348
73	4	B	 	348
74	wymaga	B	 	348
75	dalszego	B	 	348
76	stygnięcia	.	 	348
77	piątkowe	B	 	348
78	trzęsienie	B	 	348
79	ziemi	B	 	348
80	automatycznie	B	 	348
81	zatrzymało	B	 	348
82	pracę	B	 	348
83	4	B	 	348
84	reaktorów	B	 	348
85	elektrowni	.	 	348
86	wzorowa	B	 	348
87	zachował	B	 	348
88	się	B	 	348
89	blok	B	 	348
90	nr	B	 	348
91	3	,	 	348
92	którego	B	 	348
93	żadna	B	 	348
94	z	B	 	348
95	kluczowych	B	 	348
96	instalacji	B	 	348
97	nie	B	 	348
98	została	B	 	348
99	uszkodzona	B	 	348
100	i	B	 	348
101	samodzielnie	,	 	348
102	w	B	 	348
103	ciągu	B	 	348
104	34	B	 	348
105	godzin	,	 	348
106	ostudził	B	 	348
107	się	B	 	348
108	do	B	 	348
109	temperatury	B	 	348
110	poniżej	B	 	348
111	100oc	.	 	348
112	awaryjne	B	 	348
113	układy	B	 	348
114	chłodzenia	B	 	348
115	reaktorów	B	 	348
116	nr	B	 	348
117	1	,	 	348
118	2	B	 	348
119	i	B	 	348
120	4	B	 	348
121	doznały	B	 	348
122	uszkodzeń	,	 	348
123	co	B	 	348
124	wymusiło	B	 	348
125	ogłoszenie	B	 	348
126	alarmu	.	 	348
127	aby	B	 	348
128	poziom	B	 	348
129	chłodziwa	B	 	348
130	pozostał	B	 	348
131	powyżej	B	 	348
132	wysokości	B	 	348
133	reaktora	,	 	348
134	użyto	B	 	348
135	drugorzędnego	B	 	348
136	systemu	B	 	348
137	awaryjnego	,	 	348
138	polegającego	B	 	348
139	na	B	 	348
140	kondensowaniu	B	 	348
141	pary	B	 	348
142	wodnej	.	 	348
143	chwilowy	B	 	348
144	wzrost	B	 	348
145	temperatury	B	 	348
146	w	B	 	348
147	reaktorze	B	 	348
148	nr	B	 	348
149	1	B	 	348
150	wywołał	B	 	348
151	kolejny	B	 	348
152	alarm	,	 	348
153	ale	B	 	348
154	potem	B	 	348
155	go	B	 	348
156	odwołano	.	 	348
157	12	B	 	348
158	marca	B	 	348
159	reaktory	B	 	348
160	zachowywały	B	 	348
161	się	B	 	348
162	stabilnie	,	 	348
163	zachowują	B	 	348
164	odpowiedni	B	 	348
165	poziom	B	 	348
166	wody	B	 	348
167	chłodzącej	,	 	348
168	ale	B	 	348
169	reaktory	B	 	348
170	nr	B	 	348
171	1	,	 	348
172	2	,	 	348
173	4	B	 	348
174	przygotowano	B	 	348
175	na	B	 	348
176	ewentualność	B	 	348
177	wentylowania	,	 	348
178	jak	B	 	348
179	miało	B	 	348
180	to	B	 	348
181	miejsce	B	 	348
182	w	B	 	348
183	przypadku	B	 	348
184	reaktorów	B	 	348
185	elektrowni	B	 	348
186	fukushima	-	 	348
187	daiichi	B	 	348
188	ostatecznie	B	 	348
189	takiej	B	 	348
190	potrzeby	B	 	348
191	nie	B	 	348
192	było	.	 	348
193	w	B	 	348
194	ciągu	B	 	348
195	ostatnich	B	 	348
196	dwóch	B	 	348
197	dób	B	 	348
198	operator	B	 	348
199	elektrowni	,	 	348
200	tepco	B	 	348
201	przeprowadziło	B	 	348
202	naprawy	B	 	348
203	systemów	B	 	348
204	chłodzenia	B	 	348
205	bloków	B	 	348
206	nr	B	 	348
207	1	,	 	348
208	2	,	 	348
209	4	,	 	348
210	po	B	 	348
211	kolei	B	 	348
212	aktywując	B	 	348
213	je	.	 	348
214	reaktor	B	 	348
215	nr	B	 	348
216	1	B	 	348
217	został	B	 	348
218	oficjalnie	B	 	348
219	wygaszony	B	 	348
220	w	B	 	348
221	poniedziałek	B	 	348
222	o	B	 	348
223	01	:	 	348
224	24	B	 	348
225	czasu	B	 	348
226	miejscowego	,	 	348
227	a	B	 	348
228	nr	B	 	348
229	2	,	 	348
230	o	B	 	348
231	03	:	 	348
232	52	B	 	348
233	tepco	B	 	348
234	zakończyło	B	 	348
235	też	B	 	348
236	naprawę	B	 	348
237	systemów	B	 	348
238	chłodzenia	B	 	348
239	reaktora	B	 	348
240	nr	B	 	348
241	4	B	 	348
242	i	B	 	348
243	od	B	 	348
244	15	:	 	348
245	42	B	 	348
246	rozpoczęło	B	 	348
247	się	B	 	348
248	jego	B	 	348
249	chłodzenie	.	 	348
250	gdy	B	 	348
251	tylko	B	 	348
252	osiągnie	B	 	348
253	od	B	 	348
254	stan	B	 	348
255	""""	B	 	348
256	zimnego	B	 	348
257	wyłączenia	B	 	348
258	""""	,	 	348
259	będzie	B	 	348
260	można	B	 	348
261	znieść	B	 	348
262	10	B	 	348
263	kilometrową	B	 	348
264	strefę	B	 	348
265	ewakuacji	B	 	348
266	wokół	B	 	348
267	elektrowni	.	 	348
0	w	B	 	349
1	czerwcu	B	 	349
2	firmy	B	 	349
3	z	B	 	349
4	azerbejdżanu	,	 	349
5	gruzji	B	 	349
6	i	B	 	349
7	litwy	B	 	349
8	przystąpią	B	 	349
9	do	B	 	349
10	polsko	-	 	349
11	ukraińskiej	B	 	349
12	spółki	,	 	349
13	która	B	 	349
14	ma	B	 	349
15	budować	B	 	349
16	ropociąg	.	 	349
17	ta	B	 	349
18	nowa	B	 	349
19	droga	B	 	349
20	dla	B	 	349
21	kaspijskiej	B	 	349
22	ropy	B	 	349
23	wiedzie	B	 	349
24	z	B	 	349
25	azerbejdżanu	B	 	349
26	przez	B	 	349
27	gruzję	,	 	349
28	dalej	B	 	349
29	statkami	B	 	349
30	przez	B	 	349
31	morze	B	 	349
32	czarne	B	 	349
33	do	B	 	349
34	portu	B	 	349
35	w	B	 	349
36	odessie	B	 	349
37	i	B	 	349
38	stamtąd	B	 	349
39	rurociągiem	B	 	349
40	do	B	 	349
41	płocka	B	 	349
42	i	B	 	349
43	gdańska	.	 	349
44	połączenie	B	 	349
45	ukrainy	B	 	349
46	z	B	 	349
47	polską	B	 	349
48	planowano	B	 	349
49	już	B	 	349
50	osiem	B	 	349
51	lat	B	 	349
52	temu	,	 	349
53	ale	B	 	349
54	dopiero	B	 	349
55	teraz	B	 	349
56	ma	B	 	349
57	szanse	B	 	349
58	na	B	 	349
59	powstanie	.	 	349
60	do	B	 	349
61	tej	B	 	349
62	pory	B	 	349
63	kończyło	B	 	349
64	się	B	 	349
65	na	B	 	349
66	deklaracjach	,	 	349
67	bo	B	 	349
68	były	B	 	349
69	kłopoty	B	 	349
70	z	B	 	349
71	pozyskaniem	B	 	349
72	kaspijskiej	B	 	349
73	ropy	.	 	349
74	teraz	B	 	349
75	ten	B	 	349
76	problem	B	 	349
77	zostanie	B	 	349
78	rozwiązany	,	 	349
79	gdy	B	 	349
80	do	B	 	349
81	przedsięwzięcia	B	 	349
82	przystąpią	B	 	349
83	producenci	B	 	349
84	ropy	B	 	349
85	z	B	 	349
86	regionu	B	 	349
87	morza	B	 	349
88	kaspijskiego	B	 	349
89	oraz	B	 	349
90	główne	B	 	349
91	państwo	B	 	349
92	tranzytowe	-	 	349
93	gruzja	.	 	349
94	""""	B	 	349
95	azerbejdżan	B	 	349
96	i	B	 	349
97	gruzja	B	 	349
98	chcą	,	 	349
99	by	B	 	349
100	projekt	B	 	349
101	ukraińsko	-	 	349
102	polskiego	B	 	349
103	rurociągu	B	 	349
104	powstał	B	 	349
105	jak	B	 	349
106	najszybciej	,	 	349
107	naciskają	B	 	349
108	na	B	 	349
109	przyspieszenie	B	 	349
110	prac	B	 	349
111	""""	-	 	349
112	zapewniał	B	 	349
113	przedstawiciel	B	 	349
114	ministra	B	 	349
115	gospodarki	B	 	349
116	przemysław	B	 	349
117	wipler	.	 	349
118	kolejne	B	 	349
119	rozmowy	B	 	349
120	o	B	 	349
121	udziale	B	 	349
122	firm	B	 	349
123	z	B	 	349
124	tych	B	 	349
125	krajów	B	 	349
126	w	B	 	349
127	projekcie	B	 	349
128	odbędą	B	 	349
129	się	B	 	349
130	19	B	 	349
131	czerwca	B	 	349
132	w	B	 	349
133	baku	B	 	349
134	przy	B	 	349
135	okazji	B	 	349
136	szczytu	B	 	349
137	azerbejdżanu	,	 	349
138	gruzji	,	 	349
139	mołdawii	B	 	349
140	i	B	 	349
141	ukrainy	,	 	349
142	na	B	 	349
143	którym	B	 	349
144	będą	B	 	349
145	też	B	 	349
146	prezydenci	B	 	349
147	polski	B	 	349
148	i	B	 	349
149	litwy	.	 	349
0	prezydent	B	 	350
1	indonezji	B	 	350
2	joko	B	 	350
3	widodo	B	 	350
4	ogłosił	B	 	350
5	we	B	 	350
6	wtorek	,	 	350
7	że	B	 	350
8	ze	B	 	350
9	względu	B	 	350
10	na	B	 	350
11	pandemię	B	 	350
12	koronawirusa	B	 	350
13	wprowadza	B	 	350
14	stan	B	 	350
15	wyjątkowy	,	 	350
16	a	B	 	350
17	zarazem	B	 	350
18	rozszerza	B	 	350
19	osłony	B	 	350
20	społeczne	,	 	350
21	które	B	 	350
22	chronić	B	 	350
23	mają	B	 	350
24	osoby	B	 	350
25	o	B	 	350
26	niskich	B	 	350
27	dochodach	B	 	350
28	i	B	 	350
29	przedsiębiorców	.	 	350
30	pomoc	B	 	350
31	państwa	B	 	350
32	opiewać	B	 	350
33	będzie	B	 	350
34	na	B	 	350
35	równowartość	B	 	350
36	blisko	B	 	350
37	25	B	 	350
38	mld	B	 	350
39	dolarów	.	 	350
40	w	B	 	350
41	ciągu	B	 	350
42	ostatniej	B	 	350
43	dobry	B	 	350
44	zakażenie	B	 	350
45	koronawirusem	B	 	350
46	w	B	 	350
47	belgii	B	 	350
48	stwierdzono	B	 	350
49	u	B	 	350
50	867	B	 	350
51	kolejnych	B	 	350
52	osób	,	 	350
53	a	B	 	350
54	wskutek	B	 	350
55	infekcji	B	 	350
56	zmarły	B	 	350
57	kolejne	B	 	350
58	94	B	 	350
59	osoby	-	 	350
60	podały	B	 	350
61	belgijskie	B	 	350
62	władze	.	 	350
63	wśród	B	 	350
64	ofiar	B	 	350
65	śmiertelnych	B	 	350
66	jest	B	 	350
67	12	-	 	350
68	latka	B	 	350
69	organizacja	B	 	350
70	wta	,	 	350
71	która	B	 	350
72	zarządza	B	 	350
73	kobiecymi	B	 	350
74	turniejami	B	 	350
75	tenisowymi	,	 	350
76	rozważa	B	 	350
77	wydłużenie	B	 	350
78	tegorocznego	B	 	350
79	sezonu	.	 	350
80	ma	B	 	350
81	to	B	 	350
82	pomóc	B	 	350
83	zwłaszcza	B	 	350
84	zawodniczkom	B	 	350
85	spoza	B	 	350
86	czołówki	,	 	350
87	które	B	 	350
88	najmocniej	B	 	350
89	odczują	B	 	350
90	straty	B	 	350
91	finansowe	B	 	350
92	związane	B	 	350
93	z	B	 	350
94	trwającym	B	 	350
95	z	B	 	350
96	powodu	B	 	350
97	koronawirusa	B	 	350
98	zawieszeniem	B	 	350
99	rywalizacji	.	 	350
100	szwedzkie	B	 	350
101	pkb	B	 	350
102	w	B	 	350
103	2020	B	 	350
104	roku	B	 	350
105	mniejszy	B	 	350
106	się	B	 	350
107	o	B	 	350
108	4	B	 	350
109	proc	.	 	350
110	w	B	 	350
111	następstwie	B	 	350
112	kryzysu	B	 	350
113	wywołanego	B	 	350
114	koronawirusem	,	 	350
115	a	B	 	350
116	skutki	B	 	350
117	pandemii	B	 	350
118	będą	B	 	350
119	odczuwalne	B	 	350
120	przez	B	 	350
121	kilka	B	 	350
122	lat	-	 	350
123	oświadczyła	B	 	350
124	minister	B	 	350
125	finansów	B	 	350
126	szwecji	B	 	350
127	do	B	 	350
128	373	B	 	350
129	wzrosła	B	 	350
130	liczba	B	 	350
131	ofiar	B	 	350
132	śmiertelnych	B	 	350
133	covid	-	 	350
134	19	B	 	350
135	w	B	 	350
136	szwajcarii	,	 	350
137	w	B	 	350
138	ciągu	B	 	350
139	ostatniej	B	 	350
140	doby	B	 	350
141	przybyło	B	 	350
142	ich	B	 	350
143	78	-	 	350
144	poinformował	B	 	350
145	we	B	 	350
146	wtorek	B	 	350
147	federalny	B	 	350
148	urząd	B	 	350
149	zdrowia	.	 	350
150	minister	B	 	350
151	zdrowia	B	 	350
152	tanzanii	B	 	350
153	ummy	B	 	350
154	mwalimu	B	 	350
155	poinformowała	B	 	350
156	we	B	 	350
157	wtorek	B	 	350
158	o	B	 	350
159	zgonie	B	 	350
160	49	-	 	350
161	letniego	B	 	350
162	mężczyzny	B	 	350
163	zakażonego	B	 	350
164	nowym	B	 	350
165	koronawirusem	.	 	350
166	to	B	 	350
167	pierwsza	B	 	350
168	ofiara	B	 	350
169	śmiertelna	B	 	350
170	wirusa	B	 	350
171	w	B	 	350
172	tym	B	 	350
173	kraju	.	 	350
174	dotychczas	B	 	350
175	w	B	 	350
176	tanzanii	B	 	350
177	stwierdzono	B	 	350
178	19	B	 	350
179	przypadków	B	 	350
180	zakażenia	B	 	350
181	koronawirusem	.	 	350
182	liczba	B	 	350
183	potwierdzonych	B	 	350
184	w	B	 	350
185	japonii	B	 	350
186	przypadków	B	 	350
187	koronawirusa	B	 	350
188	przekroczyła	B	 	350
189	we	B	 	350
190	wtorek	B	 	350
191	2	B	 	350
192	tys	,	 	350
193	nie	B	 	350
194	licząc	B	 	350
195	712	B	 	350
196	osób	B	 	350
197	zakażonych	B	 	350
198	na	B	 	350
199	wycieczkowcu	B	 	350
200	diamond	B	 	350
201	princess	.	 	350
202	łącznie	B	 	350
203	70	B	 	350
204	osób	B	 	350
205	zmarło	.	 	350
206	cała	B	 	350
207	licząca	B	 	350
208	4000	B	 	350
209	osób	B	 	350
210	ortodoksyjna	B	 	350
211	społeczność	B	 	350
212	chasydów	B	 	350
213	mieszkająca	B	 	350
214	w	B	 	350
215	boisbriand	B	 	350
216	na	B	 	350
217	przedmieściach	B	 	350
218	montrealu	B	 	350
219	została	B	 	350
220	zobowiązana	B	 	350
221	do	B	 	350
222	kwarantanny	-	 	350
223	u	B	 	350
224	połowy	B	 	350
225	przebadanych	B	 	350
226	tam	B	 	350
227	dotąd	B	 	350
228	osób	B	 	350
229	wykryto	B	 	350
230	koronawirusa	.	 	350
0	jak	B	 	351
1	wynika	B	 	351
2	z	B	 	351
3	najnowszego	B	 	351
4	sondażu	B	 	351
5	gfk	B	 	351
6	polonia	B	 	351
7	dla	B	 	351
8	""""	B	 	351
9	rzeczpospolitej	B	 	351
10	""""	,	 	351
11	gdyby	B	 	351
12	wybory	B	 	351
13	odbyły	B	 	351
14	się	B	 	351
15	w	B	 	351
16	ostatni	B	 	351
17	weekend	,	 	351
18	do	B	 	351
19	sejmu	B	 	351
20	weszłyby	B	 	351
21	tylko	B	 	351
22	po	B	 	351
23	i	B	 	351
24	pis	.	 	351
25	czy	B	 	351
26	to	B	 	351
27	oznacza	,	 	351
28	że	B	 	351
29	polska	B	 	351
30	polityka	B	 	351
31	będzie	B	 	351
32	podobna	B	 	351
33	do	B	 	351
34	dwupartyjnej	,	 	351
35	amerykańskiej	?	 	351
36	w	B	 	351
37	sondażu	B	 	351
38	po	B	 	351
39	zdobyła	B	 	351
40	42	B	 	351
41	proc	.	 	351
42	głosów	,	 	351
43	a	B	 	351
44	pis	B	 	351
45	zdobył	B	 	351
46	20	B	 	351
47	proc	.	 	351
48	głosów	.	 	351
49	w	B	 	351
50	porównaniu	B	 	351
51	do	B	 	351
52	sondażu	B	 	351
53	sprzed	B	 	351
54	2	B	 	351
55	tygodni	B	 	351
56	wynik	B	 	351
57	pis	-	 	351
58	u	B	 	351
59	pozostał	B	 	351
60	bez	B	 	351
61	zmian	.	 	351
62	takie	B	 	351
63	wyniki	B	 	351
64	wyborów	B	 	351
65	oznaczałyby	B	 	351
66	311	B	 	351
67	mandatów	B	 	351
68	w	B	 	351
69	sejmie	B	 	351
70	dla	B	 	351
71	partii	B	 	351
72	donalda	B	 	351
73	tuska	B	 	351
74	i	B	 	351
75	147	B	 	351
76	dla	B	 	351
77	partii	B	 	351
78	jarosława	B	 	351
79	kaczyńskiego	.	 	351
80	po	B	 	351
81	mogłaby	B	 	351
82	wówczas	B	 	351
83	samodzielnie	B	 	351
84	rządzić	B	 	351
85	i	B	 	351
86	odrzucać	B	 	351
87	nawet	B	 	351
88	weta	B	 	351
89	prezydenckie	.	 	351
90	na	B	 	351
91	sld	B	 	351
92	chciałoby	B	 	351
93	głosować	B	 	351
94	4	B	 	351
95	proc	.	 	351
96	respondentów	,	 	351
97	a	B	 	351
98	na	B	 	351
99	partie	B	 	351
100	takie	B	 	351
101	jak	B	 	351
102	m	.	 	351
103	in	.	 	351
104	samoobrona	,	 	351
105	psl	,	 	351
106	sdpl	-	 	351
107	tylko	B	 	351
108	1	B	 	351
109	proc	-	 	351
110	widać	,	 	351
111	że	B	 	351
112	wyborcy	B	 	351
113	czekają	B	 	351
114	na	B	 	351
115	pojawienie	B	 	351
116	się	B	 	351
117	jakiejś	B	 	351
118	nowej	B	 	351
119	formacji	,	 	351
120	nie	B	 	351
121	wykluczone	B	 	351
122	więc	,	 	351
123	że	B	 	351
124	przed	B	 	351
125	następnymi	B	 	351
126	wyborami	B	 	351
127	pojawi	B	 	351
128	się	B	 	351
129	ugrupowanie	B	 	351
130	populistyczne	B	 	351
131	i	B	 	351
132	to	B	 	351
133	ono	B	 	351
134	wypełni	B	 	351
135	pustkę	B	 	351
136	na	B	 	351
137	scenie	B	 	351
138	politycznej	-	 	351
139	skomentował	B	 	351
140	dla	B	 	351
141	""""	B	 	351
142	rzeczpospolitej	B	 	351
143	""""	B	 	351
144	wynik	B	 	351
145	sondażu	B	 	351
146	politolog	B	 	351
147	kazimierz	B	 	351
148	kik	.	 	351
149	sondaż	B	 	351
150	przeprowadzono	B	 	351
151	w	B	 	351
152	dniach	B	 	351
153	od	B	 	351
154	16	B	 	351
155	do	B	 	351
156	21	B	 	351
157	października	B	 	351
158	na	B	 	351
159	978	-	 	351
160	osobowej	B	 	351
161	reprezentatywnej	B	 	351
162	próbie	B	 	351
163	dorosłych	B	 	351
164	polaków	.	 	351
0	nie	B	 	352
1	rozumiem	,	 	352
2	dlaczego	B	 	352
3	w	B	 	352
4	opisie	B	 	352
5	dziennym	B	 	352
6	wydarzeń	B	 	352
7	używa	B	 	352
8	się	B	 	352
9	nazwy	B	 	352
10	""""	B	 	352
11	malwiny	B	 	352
12	""""	,	 	352
13	skoro	B	 	352
14	to	B	 	352
15	są	B	 	352
16	falklandy	?	 	352
17	proponuję	B	 	352
18	przywrócić	B	 	352
19	falklandom	B	 	352
20	nazwę	B	 	352
21	falklandy	B	 	352
22	w	B	 	352
23	opisie	.	 	352
24	'	B	 	352
25	powinno	B	 	352
26	być	B	 	352
27	w	B	 	352
28	""""	B	 	352
29	podsumowaniu	B	 	352
30	""""	B	 	352
31	25	B	 	352
32	zniszczonych	B	 	352
33	śmigłowców	,	 	352
34	a	B	 	352
35	nie	B	 	352
36	śmiegłowce	B	 	352
37	argentyńska	B	 	352
38	junta	B	 	352
39	""""	B	 	352
40	podejęła	B	 	352
41	""""	B	 	352
42	decyzję	B	 	352
43	o	B	 	352
44	zbrojnym	B	 	352
45	zajęciu	B	 	352
46	wyspy	B	 	352
47	literówka	-	 	352
48	powinno	B	 	352
49	byc	B	 	352
50	podjęła	B	 	352
51	z	B	 	352
52	wikipedia	:	 	352
53	zgłoś	B	 	352
54	błąd	B	 	352
55	w	B	 	352
56	artykule	B	 	352
57	zgłoszenie	B	 	352
58	zostało	B	 	352
59	przeniesione	B	 	352
60	z	B	 	352
61	wikipedia	:	 	352
62	zgłoś	B	 	352
63	błąd	B	 	352
64	w	B	 	352
65	artykule	B	 	352
66	ponieważ	B	 	352
67	prawdopodobnie	B	 	352
68	nie	B	 	352
69	zostało	B	 	352
70	rozwiązane	B	 	352
71	w	B	 	352
72	ciągu	B	 	352
73	45	B	 	352
74	dni	.	 	352
75	""""	B	 	352
76	siły	B	 	352
77	brytyjskie	B	 	352
78	broniły	B	 	352
79	się	B	 	352
80	zaciekle	,	 	352
81	lecz	B	 	352
82	daremnie	.	 	352
83	po	B	 	352
84	krótkotrwałej	B	 	352
85	strzelaninie	,	 	352
86	gubernator	B	 	352
87	rex	B	 	352
88	hunt	B	 	352
89	rozkazał	B	 	352
90	im	B	 	352
91	zawiesić	B	 	352
92	broń	.	 	352
93	""""	B	 	352
94	to	B	 	352
95	co	B	 	352
96	to	B	 	352
97	w	B	 	352
98	końcu	B	 	352
99	było	-	 	352
100	zaciekła	B	 	352
101	obrona	,	 	352
102	czy	B	 	352
103	krótkotrwała	B	 	352
104	strzelanina	?	 	352
105	zgłasza	:	 	352
106	31	B	 	352
107	174	B	 	352
108	104	B	 	352
109	206	B	 	352
110	moim	B	 	352
111	zdaniem	B	 	352
112	""""	B	 	352
113	zaciekłość	B	 	352
114	""""	B	 	352
115	nie	B	 	352
116	musi	B	 	352
117	oznaczać	B	 	352
118	czegoś	B	 	352
119	długotrwałego	.	 	352
120	może	B	 	352
121	chyba	B	 	352
122	być	B	 	352
123	""""	B	 	352
124	bronić	B	 	352
125	się	B	 	352
